gene_id,cell_id,k_pred
8,158,0.023536934596603328
9,158,0.049734517453731274
10,158,0.05053562295620215
11,158,0.05462339823618857
12,158,0.03173206852906095
13,158,0.03249100160546351
14,158,0.03403543151913697
15,158,0.049323008963428276
17,158,0.02428581867229629
18,158,0.05410315112032743
19,158,0.034830492355015306
21,158,0.014005081668946352
22,158,0.021027800967476563
23,158,0.039358546508906994
24,158,0.039703978934954635
27,158,0.05769752967894066
28,158,0.04018148452303097
29,158,0.03562695556660228
31,158,0.04195047740504521
33,158,0.050436419363161296
34,158,0.04312797770101265
36,158,0.04250757024251478
38,158,0.06243081033097654
39,158,0.0241193295993408
40,158,0.07680635336278632
41,158,0.026448506858986292
42,158,0.02678901118951002
43,158,0.05421033433533134
44,158,0.025554829989899486
45,158,0.022853808310164415
46,158,0.03438924622150756
47,158,0.02858366956379751
48,158,0.03866548589946499
49,158,0.0654484265731469
50,158,0.019977771924362103
52,158,0.016942297734409684
54,158,0.011230277621294709
55,158,0.01954696276557355
56,158,0.01753180428131111
57,158,0.011993129460587643
58,158,0.014055099569800854
60,158,0.01966846819855608
62,158,0.021641461481077047
63,158,0.01923142245861601
64,158,0.017620375188839212
65,158,0.022008529588088053
67,158,0.023115467455065108
69,158,0.026853938164135862
71,158,0.01694395184710345
72,158,0.02060282926903575
73,158,0.024230589156821695
76,158,0.014526785402836423
78,158,0.022460399720755923
80,158,0.02209863675804554
81,158,0.017873926876127565
82,158,0.01724210956534872
83,158,0.017899732951649733
84,158,0.016813224374293254
85,158,0.031178034031980134
86,158,0.021384934787619218
87,158,0.022983816993434544
88,158,0.017662916052643602
89,158,0.020669591758082695
90,158,0.015491161228485342
91,158,0.025195182556251375
92,158,0.011805632914562436
93,158,0.014300271921756683
94,158,0.022953514369850714
95,158,0.01936983566639148
96,158,0.022511392529214944
97,158,0.01894288506976839
98,158,0.017444847975745487
99,158,0.02808167922411234
0,159,0.04352902118657531
1,159,0.03782205863412577
2,159,0.055660528747057514
3,159,0.040522275910356974
4,159,0.04006946531231582
5,159,0.028692734875469764
6,159,0.0385983866387733
7,159,0.04586987259607394
8,159,0.019208284893446555
9,159,0.04861984601706888
10,159,0.05840758791864695
12,159,0.029821969387983926
13,159,0.028271071520620576
14,159,0.02738911644764039
16,159,0.048239034437599915
17,159,0.025266617277234567
18,159,0.0347275585931172
19,159,0.02843657630619149
20,159,0.06473365125682431
22,159,0.017883785485570968
23,159,0.03346242021884045
24,159,0.03582744245088493
25,159,0.028267213709006016
26,159,0.027706559159622078
27,159,0.05046043127653222
28,159,0.03927993780480525
29,159,0.04350050181700365
30,159,0.06778777265954532
31,159,0.03703996250675766
33,159,0.043727006929554134
34,159,0.03370763215839381
35,159,0.04227515043989972
36,159,0.04178141441082884
37,159,0.01644028965970771
38,159,0.06229756560624918
40,159,0.061638819484594674
42,159,0.02681802537800838
43,159,0.05040552888362969
44,159,0.023369643957287932
46,159,0.04817200023485632
47,159,0.03266058702917407
48,159,0.04386782261651269
49,159,0.04737611253721619
50,159,0.019161568257606586
51,159,0.032136799174230915
52,159,0.0182004718940728
54,159,0.016257144591621076
55,159,0.013755721996832983
56,159,0.01328537299576563
57,159,0.010070755478040283
58,159,0.011891034735036615
61,159,0.018409131051809226
62,159,0.0221453762387525
63,159,0.0178615180490361
64,159,0.015425664434596047
66,159,0.02143014840624406
67,159,0.01680010387938347
68,159,0.015989553910063976
69,159,0.019388022287003363
70,159,0.03335230775061551
71,159,0.013092675945351899
72,159,0.015495279562431982
73,159,0.02444782597698634
76,159,0.012958346572853477
79,159,0.019595918494655966
80,159,0.020086946557439943
81,159,0.022461313032626086
82,159,0.012911285179940687
83,159,0.017075655405310815
84,159,0.01523930121923781
85,159,0.016054703910736025
86,159,0.02045290492237785
88,159,0.016482998244479137
89,159,0.015800564271661224
90,159,0.017333173751056145
91,159,0.018040952085362195
92,159,0.012692388601958822
97,159,0.01791308626769777
98,159,0.01833859503319008
99,159,0.014477570879141761
2,160,0.06495616147322533
3,160,0.04775984682904782
4,160,0.045865721437511296
5,160,0.0501841900951898
6,160,0.03318972739627265
10,160,0.0664458320780665
11,160,0.07404424058710214
12,160,0.036337215058659285
14,160,0.025407050528759648
16,160,0.05779306962786668
18,160,0.045683777370222674
19,160,0.022660501917973492
20,160,0.06158902507475832
21,160,0.017885698986734783
23,160,0.030776706577556108
25,160,0.033257683670165586
26,160,0.03540886053903546
27,160,0.05881908795954512
28,160,0.04746117933148053
29,160,0.03507472257079275
30,160,0.09060360474769992
31,160,0.03189825785338706
32,160,0.024836154371256042
33,160,0.05880423767811412
35,160,0.053788152777243976
36,160,0.0431357132332868
37,160,0.02497263021271463
39,160,0.039177822397039215
40,160,0.06797573616126387
41,160,0.021596655997666424
42,160,0.032443261931590923
44,160,0.028964664558335466
45,160,0.033241804353195695
46,160,0.048186242263403
47,160,0.037703244816896485
48,160,0.055636326963364374
49,160,0.06327876033623972
50,160,0.023045712369023065
51,160,0.02873935706383589
52,160,0.020138691599596685
53,160,0.017741668991017763
54,160,0.017877643842679612
55,160,0.019222724652019248
56,160,0.01634010177145729
57,160,0.010839571222428785
58,160,0.013701958186555868
60,160,0.02009930331518185
61,160,0.023157745271023187
62,160,0.020603248792155335
64,160,0.015577642983357044
65,160,0.017652531500919354
66,160,0.02825969316358544
67,160,0.023398297641683954
70,160,0.026166250694110913
71,160,0.016169144631614195
72,160,0.0150660040464864
73,160,0.030568374650922794
76,160,0.016437118846219366
77,160,0.020725191463126846
79,160,0.015594581814820799
80,160,0.01832569738801835
81,160,0.025332838479297768
82,160,0.015280592006193439
83,160,0.022790195805413523
84,160,0.019647747379252657
85,160,0.01599755857801601
86,160,0.020321186458916944
87,160,0.021906216314402833
88,160,0.022307888523933197
89,160,0.010475503697982131
90,160,0.021260686662021293
91,160,0.024075804670366636
92,160,0.013072998573983962
93,160,0.01160604003738251
94,160,0.01857118729650393
96,160,0.021476712517287524
97,160,0.01820009172546324
98,160,0.01815061122701816
99,160,0.02504327725226935
0,161,0.04689204689204685
1,161,0.03715344426983356
2,161,0.0719520719520719
3,161,0.0481184278223582
4,161,0.038052442921335555
5,161,0.02622151311075654
6,161,0.04357904357904354
7,161,0.042433042433042405
8,161,0.019416529124793674
9,161,0.04145104145104141
10,161,0.052635947364052596
13,161,0.027613027613027582
15,161,0.03932503932503929
16,161,0.049744999999999956
17,161,0.030788999999999955
18,161,0.034479517239758575
19,161,0.030586999999999965
20,161,0.05881288237423521
22,161,0.01925101925101924
23,161,0.028901485549257186
24,161,0.038494519247259586
25,161,0.030049030049030027
26,161,0.03240096759903235
27,161,0.05547541678687477
28,161,0.04155195844804151
29,161,0.03740796259203737
30,161,0.07954684090631818
31,161,0.030787030787030743
34,161,0.03859296140703856
35,161,0.0441259558740441
38,161,0.07007299999999997
40,161,0.058691411962882016
41,161,0.02423151211575603
43,161,0.055433527716763825
44,161,0.031346484326757795
45,161,0.02634497365502631
46,161,0.04507690984618026
48,161,0.04844242733635894
49,161,0.06400299999999996
50,161,0.01952099999999998
51,161,0.031496062992125935
52,161,0.016417983582016394
53,161,0.012775506387753181
54,161,0.017656017656017632
55,161,0.015418476872284667
56,161,0.012717493641253172
57,161,0.011139011139011133
59,161,0.02076699999999998
60,161,0.019869509934754927
61,161,0.02017797982202015
62,161,0.024427975572024377
63,161,0.018219018219018192
64,161,0.016841491579254176
65,161,0.014609507304753622
66,161,0.02097406292218874
67,161,0.010879989120010865
68,161,0.016836999999999967
69,161,0.02206497793502203
71,161,0.0095564856652715
73,161,0.024889487555256166
75,161,0.032929516464758175
76,161,0.014411521617282414
77,161,0.01988096023807948
78,161,0.021963978036021934
79,161,0.023500952998093957
80,161,0.015202999999999967
81,161,0.020324979675020276
82,161,0.013688506844253401
83,161,0.020651530977296436
84,161,0.018258999999999973
85,161,0.025923077769233267
87,161,0.021459042918085813
88,161,0.019316038632077204
90,161,0.019859019859019823
91,161,0.018473018473018438
92,161,0.011645505822752892
93,161,0.01565599999999997
95,161,0.017418982581017393
97,161,0.01880356581248031
99,161,0.013806493096753426
0,162,0.04162395471697367
1,162,0.033508429864859704
2,162,0.060466734870697605
3,162,0.03613888736855209
4,162,0.035056437165241365
5,162,0.04000502066457098
6,162,0.03409739445146263
8,162,0.01828923044486395
9,162,0.04201038281846683
10,162,0.0472827832992222
11,162,0.05233244098288196
12,162,0.025090250159000255
13,162,0.029186989752445186
14,162,0.026988626072680037
15,162,0.043453894345884946
16,162,0.034829247394083655
17,162,0.025901374646749277
18,162,0.035585954287966994
19,162,0.023139507633015255
20,162,0.058340067967160264
21,162,0.013885804359385296
23,162,0.021007272450390538
24,162,0.04349636446872893
25,162,0.02652856981862287
26,162,0.015814625512657138
27,162,0.047649441412882805
30,162,0.07033563894127787
31,162,0.033839469420938836
32,162,0.023845580752694558
33,162,0.052041024785509905
34,162,0.03456151102646394
35,162,0.0364939181498363
36,162,0.0433929044664001
37,162,0.019677242584493233
38,162,0.06581109531067245
39,162,0.02928312424491268
40,162,0.05495476945989003
41,162,0.019847182909794203
43,162,0.048081490978192316
44,162,0.026000615626667615
46,162,0.052060052759028475
47,162,0.030012195643594714
49,162,0.053268974585647076
50,162,0.020299722127444245
51,162,0.032213783019706725
52,162,0.017833098330665327
53,162,0.014599715905745096
54,162,0.014746761130253893
56,162,0.01547962787965883
57,162,0.009321295473675705
59,162,0.019373599335198655
62,162,0.014424306111473587
63,162,0.018202096122162368
64,162,0.014615691081382162
65,162,0.015527113921520666
66,162,0.020478574619682888
68,162,0.014423486722431303
69,162,0.014756826649653302
70,162,0.025541780729966972
71,162,0.013015212926206186
72,162,0.011306508384773884
73,162,0.01869500955450518
74,162,0.02091293163019796
75,162,0.030351834092781468
77,162,0.017303603715207422
80,162,0.013134107128335536
83,162,0.018114719217487397
84,162,0.012922178817975196
85,162,0.027302345982400566
86,162,0.013732630579261157
87,162,0.013519386368811722
88,162,0.015196013319035162
90,162,0.018413583133619946
91,162,0.015800022737049887
92,162,0.012315266127152997
93,162,0.013709669003696405
94,162,0.021635044255588008
95,162,0.015211206629001356
98,162,0.023233458335504786
99,162,0.020079030673547108
0,163,0.0418697078322922
2,163,0.0674261656902178
3,163,0.033667738343717675
4,163,0.03393377686822318
5,163,0.04307072135204308
6,163,0.032626290195371256
7,163,0.043889282159206955
9,163,0.049599772488227556
11,163,0.055204177917972434
12,163,0.023975230724406046
13,163,0.02830925623888606
15,163,0.03327867144162387
16,163,0.040746547347276486
17,163,0.024685760076239963
18,163,0.03387663744669125
19,163,0.0248095682094318
20,163,0.0687602154231425
21,163,0.015990139752126657
22,163,0.030672285615372562
23,163,0.024624778921828207
24,163,0.046737172382060745
25,163,0.02064216225224632
26,163,0.03051879561703056
27,163,0.04563375833924169
29,163,0.030186501019374177
30,163,0.08107715848672176
31,163,0.03819127508356832
32,163,0.03406536463123346
33,163,0.05510040948225201
34,163,0.0442498645820443
35,163,0.04885264266435737
37,163,0.020496122197449167
38,163,0.06493429719074602
39,163,0.04261381141618862
41,163,0.018687613424122368
43,163,0.04893972617304896
44,163,0.02764023905039433
45,163,0.03324926771658183
46,163,0.057297323691866846
47,163,0.031137751055595544
48,163,0.03863529807153362
50,163,0.020376635207020388
51,163,0.03762585495714509
52,163,0.01749172773576274
53,163,0.018056145432272845
54,163,0.01659166357733645
56,163,0.017746725667274366
58,163,0.01352100514698551
59,163,0.020249668147331878
60,163,0.018453237265634907
61,163,0.018429123792662892
63,163,0.02482531559685465
64,163,0.016795745245254783
65,163,0.01439805515647963
66,163,0.020324588411802857
68,163,0.01811327290216365
70,163,0.0287182314073582
72,163,0.015715517119351544
73,163,0.02775832697699571
74,163,0.023131709286558326
75,163,0.024047645033016832
76,163,0.014623055392839597
77,163,0.017282169444050494
78,163,0.027377247392340497
79,163,0.02423784168102429
81,163,0.01967280126719877
84,163,0.014352600840783984
85,163,0.025209243972890656
86,163,0.017132170391235872
87,163,0.020936692831734723
89,163,0.016976209975176574
90,163,0.02091177370302096
91,163,0.015371256006608342
92,163,0.01256105665283955
93,163,0.015941699853015967
94,163,0.019483673559326467
96,163,0.012980497386502617
97,163,0.014096618456381561
0,164,0.039786668078889476
1,164,0.04145028506673538
2,164,0.06286091194761602
3,164,0.04586556410171108
4,164,0.029410744158851324
5,164,0.028563953746217632
6,164,0.0373938472579785
7,164,0.04849083684548061
8,164,0.019032378666581872
9,164,0.042158336786526356
13,164,0.026604592042716084
14,164,0.02705805326770575
15,164,0.03570358235628713
16,164,0.0489722662026145
17,164,0.031372909299270384
18,164,0.03699635600186597
19,164,0.029645625505480694
20,164,0.06169357040142202
21,164,0.01727795026314711
22,164,0.024315555527762232
23,164,0.03254321823602942
24,164,0.041199773748538025
26,164,0.02395112227082731
27,164,0.04918226488138049
28,164,0.04021265700891778
29,164,0.03753158144690863
30,164,0.07434962486339729
31,164,0.03828994024976192
32,164,0.025986199929122315
33,164,0.05075080355956722
34,164,0.03402296131898926
35,164,0.043072492858710384
37,164,0.02005247277634813
38,164,0.0754209967070099
39,164,0.027319524501123266
40,164,0.063322210508968
41,164,0.024055421360229444
42,164,0.029632333741153496
43,164,0.05315911432993081
44,164,0.028167756672309387
46,164,0.04831382514203952
47,164,0.0288510148177528
48,164,0.03923894052014931
49,164,0.049068179089115316
50,164,0.022465591222555637
51,164,0.030709431401229313
52,164,0.015070425739987299
53,164,0.01685963996573482
54,164,0.016093298654277503
55,164,0.01464788668320119
57,164,0.00937158554324337
58,164,0.012201806750471361
59,164,0.01948093756619129
60,164,0.016506267642197075
61,164,0.017831016136812327
63,164,0.019668795637685754
64,164,0.015902983936079838
65,164,0.015056267357229133
66,164,0.021119421816006786
67,164,0.01724267409284062
68,164,0.015598283533149394
69,164,0.020108351134946592
70,164,0.03038553179140462
72,164,0.01671296319412375
76,164,0.014058260916565694
77,164,0.01770456622349166
78,164,0.019822915086254733
79,164,0.02352347891111274
80,164,0.018739280428158707
81,164,0.02050694855714929
83,164,0.016222962244102353
84,164,0.015727876078448496
87,164,0.014537726389820834
88,164,0.01805737322430771
89,164,0.016375060396818797
91,164,0.009641781694654919
92,164,0.013829408639549018
94,164,0.023590692851276008
95,164,0.015812304256411377
99,164,0.015242072318783037
0,165,0.04422495577504423
1,165,0.04345195654804346
3,165,0.04953847523076238
4,165,0.031066484466757773
6,165,0.03683955525933291
7,165,0.042282
8,165,0.02183157641051743
9,165,0.04424856637284957
11,165,0.056887585331378
12,165,0.019093490453254768
13,165,0.03457796542203457
15,165,0.03331848334075833
16,165,0.04806037984905037
17,165,0.02982502982502982
20,165,0.062113062113062105
21,165,0.01837100000000001
22,165,0.028280000000000007
23,165,0.028523942952114096
24,165,0.05045105045105045
25,165,0.03048748475625762
26,165,0.02452953679430519
27,165,0.04976947511526244
28,165,0.04008056012084018
29,165,0.03858399999999999
30,165,0.07556646221676888
31,165,0.03418644872032693
32,165,0.0315914842042579
33,165,0.04837547581226209
36,165,0.037368000000000005
37,165,0.022080977919022082
38,165,0.06793506793506793
39,165,0.02458107374322123
40,165,0.05972547013726493
43,165,0.044482
44,165,0.022141555353888384
46,165,0.05004705004705005
48,165,0.03486393027213945
49,165,0.06595313190626383
50,165,0.021264510632255314
52,165,0.020425
54,165,0.015999936000256
55,165,0.014953014953014957
56,165,0.018579981420018595
57,165,0.009842980314039372
59,165,0.017915982084017925
61,165,0.01803096393807212
63,165,0.018321999999999998
64,165,0.01627049186475407
65,165,0.01574247638628542
66,165,0.01792552688829033
67,165,0.011408988591011408
68,165,0.022924488537755732
69,165,0.023080511540255776
70,165,0.027816027816027825
71,165,0.014244985755014244
74,165,0.023952023952023952
75,165,0.018775490612254694
76,165,0.013589972820054367
77,165,0.01904345239136903
78,165,0.016787491606254205
79,165,0.02418192745421765
80,165,0.019459038918077834
81,165,0.019113490443254774
82,165,0.015798015798015798
83,165,0.017596000000000007
84,165,0.015497999999999994
86,165,0.014836522254783383
87,165,0.016108475837286237
88,165,0.02182997817002183
89,165,0.022987488506255746
90,165,0.016412016412016412
91,165,0.016298508149254074
92,165,0.015248000000000003
93,165,0.01884249057875472
94,165,0.021709021709021708
95,165,0.017801017801017806
96,165,0.02038700000000001
98,165,0.016359
99,165,0.021944489027755493
0,166,0.03622105087858318
1,166,0.040610028691997535
2,166,0.05015430259699186
3,166,0.03763311511617454
4,166,0.03276810788104432
5,166,0.03660658645748671
6,166,0.04311463186073624
7,166,0.039583945285121616
8,166,0.01998629932607993
10,166,0.04492737627684901
11,166,0.05698863989222791
12,166,0.02270280503396468
14,166,0.02758296416956195
15,166,0.03830541060369154
16,166,0.04187572887619801
17,166,0.02867555819926801
18,166,0.04202013231862713
20,166,0.05994979284454517
21,166,0.017653895236035857
22,166,0.026169411582248957
23,166,0.031216456452568188
26,166,0.023570485945028082
27,166,0.050463084313609186
28,166,0.033678512507554804
29,166,0.04257846313652538
30,166,0.06682633897132204
31,166,0.037035582580834794
32,166,0.032897499813434705
33,166,0.044975509171783355
34,166,0.033598960860536146
35,166,0.033431704303934634
36,166,0.034936331678533515
37,166,0.01918238683522629
38,166,0.06424682055188434
39,166,0.03447558753248137
40,166,0.05836344366955223
41,166,0.021204985965542218
42,166,0.026710079466040357
43,166,0.04492195708015619
45,166,0.028495995376930653
46,166,0.043445537180549665
47,166,0.031091490566124334
49,166,0.044367892453168044
50,166,0.02207279537214995
53,166,0.014279365134663397
54,166,0.01603030125739746
56,166,0.012140691795974427
58,166,0.013092148191703599
59,166,0.014982862032721917
60,166,0.014862509458441867
62,166,0.01427566529612862
63,166,0.012468141647383538
64,166,0.01681692504467054
65,166,0.014601291278096944
66,166,0.02198098906760441
67,166,0.01599836561566635
69,166,0.019880940536628745
70,166,0.02787064009002393
72,166,0.01539389129417842
73,166,0.020916054950744892
74,166,0.02237756291926644
76,166,0.014200715875196083
77,166,0.015964410321179328
78,166,0.01791140286663293
79,166,0.016021987598034592
80,166,0.01777057053346497
81,166,0.02011374145251704
83,166,0.01657736714406627
84,166,0.012570221745556491
86,166,0.014925966058069895
87,166,0.018035314640721414
88,166,0.019145548294903378
89,166,0.0161609524175875
90,166,0.018574323546992188
92,166,0.010332612890090982
93,166,0.009162123281753422
95,166,0.011555584203635241
97,166,0.017580815642092493
98,166,0.01846350659144326
99,166,0.0204715140694168
0,167,0.04606052303026153
3,167,0.02831448584275709
5,167,0.03972803972803974
6,167,0.03376644935032598
8,167,0.018105490947254534
9,167,0.04788604788604788
10,167,0.05370641944037084
11,167,0.055184000000000004
12,167,0.02914951457475729
15,167,0.04820362050905128
16,167,0.045067522533761284
17,167,0.018140472789290814
18,167,0.04161912485737457
19,167,0.022102999999999998
20,167,0.052897420653869036
21,167,0.015105477341783989
22,167,0.02244802244802245
23,167,0.02902197097802903
24,167,0.03897044154433769
25,167,0.017509543773859434
26,167,0.02530053795080693
27,167,0.052484052484052475
28,167,0.03874651937325969
29,167,0.028264000000000004
30,167,0.070661605992409
31,167,0.039218
33,167,0.05078894921105079
34,167,0.03864500000000001
35,167,0.03820603820603822
36,167,0.029412514706257352
37,167,0.019512039024078043
38,167,0.05375694624305376
39,167,0.03380551690275845
40,167,0.058499
41,167,0.02008697991302009
42,167,0.02734848632575685
43,167,0.04938442592336111
44,167,0.02232744418138954
45,167,0.03057048471475765
46,167,0.04938057407086111
48,167,0.04795495204504796
49,167,0.06155953077976538
50,167,0.01658845852885368
51,167,0.029751514875757445
53,167,0.017571508785754388
54,167,0.015087492456253777
56,167,0.016637491681254158
57,167,0.009822504911252453
58,167,0.013233506616753307
59,167,0.018281018281018278
60,167,0.019510019510019513
62,167,0.01924945187637031
63,167,0.019822960354079287
64,167,0.016792508396254204
65,167,0.011634505817252913
66,167,0.017875946372160882
67,167,0.016243459391351526
68,167,0.01707703415406831
72,167,0.01599252398878598
73,167,0.017949982050017948
74,167,0.023824511912255958
75,167,0.029063970936029065
76,167,0.014563014563014558
78,167,0.018244
79,167,0.019294980705019293
80,167,0.019625941122176624
81,167,0.018576037152074308
82,167,0.01486098513901486
85,167,0.028089514044757024
86,167,0.018076981923018074
87,167,0.018952018952018954
88,167,0.019813509906754952
89,167,0.013256973486053031
90,167,0.014990014990014986
91,167,0.018738981261018743
94,167,0.02074095851808296
96,167,0.018895075580302328
97,167,0.016574508287254153
98,167,0.022641556603891513
99,167,0.017310017310017304
0,168,0.036532505382473095
1,168,0.03326089894370104
2,168,0.05893200216863758
3,168,0.046996528810001645
4,168,0.03521938714621941
5,168,0.03034942083789582
6,168,0.03824196020450182
8,168,0.018641256620541998
10,168,0.057394529342077776
12,168,0.030616578442107797
13,168,0.03623357136839063
14,168,0.026625354302253646
15,168,0.039557640297474696
16,168,0.04703808316458417
18,168,0.04774497702489913
19,168,0.024043240017079453
20,168,0.06019564323461647
22,168,0.02414504738467904
23,168,0.03426719541283957
24,168,0.03537501417021572
25,168,0.029959760418653027
26,168,0.032077739649201804
27,168,0.05093498086056678
29,168,0.03893063879180605
30,168,0.07141842664286682
31,168,0.034926460260246366
32,168,0.02555106458277326
34,168,0.04197799133344273
35,168,0.047266897457312045
36,168,0.04317433003812277
38,168,0.07008503259041157
39,168,0.021693091063644435
40,168,0.06336378923105387
41,168,0.02324069506314723
42,168,0.0277075148637524
43,168,0.05489834842869225
44,168,0.029798985667139004
46,168,0.05155664880675597
47,168,0.030489920297862145
48,168,0.04523572479280252
49,168,0.07094934810561089
51,168,0.03556204100757615
52,168,0.015642995288097067
54,168,0.01915131564842178
55,168,0.016451211342649708
56,168,0.01317417350799152
57,168,0.011281205648971764
58,168,0.01327441856445237
59,168,0.02099094237331181
60,168,0.01777039580930931
61,168,0.019102471420075987
62,168,0.020356664476677624
63,168,0.01814662105103887
66,168,0.025220556842215795
67,168,0.01904101206410059
69,168,0.018153808550406915
70,168,0.032089069793111526
72,168,0.0140384116896825
74,168,0.02109631915769191
75,168,0.03421627228008198
76,168,0.014613031526737784
77,168,0.020734493607934695
78,168,0.01936809556452218
79,168,0.017456152424857742
80,168,0.0192661832171646
81,168,0.024538854226694256
82,168,0.015097575884771966
83,168,0.021937498862505695
86,168,0.019267689341553297
88,168,0.01730668857333225
90,168,0.018198205803970986
91,168,0.01805173588949442
92,168,0.011445799180147698
93,168,0.01556125561738849
95,168,0.01736901521492393
96,168,0.021690525077374626
97,168,0.01843989819800421
98,168,0.021488711357624427
99,168,0.014880898562520707
0,169,0.04587263860550079
1,169,0.03947017508963259
2,169,0.06870257875111176
3,169,0.0454573333186667
4,169,0.0374362105431578
5,169,0.04710295319132883
6,169,0.03710858769728112
7,169,0.037659920332425115
8,169,0.02246465895411299
9,169,0.05531364746834446
10,169,0.04839084850821111
11,169,0.06294150386686233
13,169,0.03120096735613055
14,169,0.027483024127037525
15,169,0.03130114030680601
16,169,0.037949286928694176
17,169,0.03105763300210381
18,169,0.032512343892387434
19,169,0.02789180818076725
20,169,0.058605177535995825
21,169,0.016871454162183337
22,169,0.02963760833270321
24,169,0.04203193752424989
25,169,0.02487732910339787
26,169,0.03324113982489509
27,169,0.04308350802612769
29,169,0.0385717472172081
30,169,0.08342653437499441
31,169,0.029920977753186407
32,169,0.03718566254282159
35,169,0.04906257044571822
36,169,0.03759328988956056
38,169,0.071925769898978
39,169,0.03129057688904344
40,169,0.04502026171561581
41,169,0.018528068141371784
42,169,0.018137770367075597
44,169,0.030349875136506353
45,169,0.03264805067979726
46,169,0.050048746226327545
48,169,0.0381662054702525
49,169,0.060382576535102865
50,169,0.02005278221071509
51,169,0.027320390294438782
52,169,0.016440288197024165
53,169,0.013047002857878479
55,169,0.01676070148119406
56,169,0.014851097651187911
57,169,0.011234025705826533
58,169,0.013048049775902869
59,169,0.019563637849448604
60,169,0.0234563112595651
61,169,0.019779144699809282
62,169,0.025135663099465747
63,169,0.021941332485699162
65,169,0.014944407370837664
66,169,0.020455162370484215
69,169,0.024653363958887703
71,169,0.014308007448002539
72,169,0.013017339809248877
74,169,0.022813174107303547
75,169,0.024678513972637737
76,169,0.014900376357622636
77,169,0.020465940632237455
78,169,0.02096931516143885
79,169,0.0222968528470596
80,169,0.018134988061926535
81,169,0.01462851149823898
84,169,0.016377097513028415
85,169,0.02557660855378861
87,169,0.021141061614034267
90,169,0.02071994576418827
91,169,0.02047570481350064
92,169,0.012569368541107007
93,169,0.01535259211093859
94,169,0.02425845717889415
95,169,0.016371148476585138
97,169,0.01750528217354739
98,169,0.01487688032094862
4,170,0.03733887599735128
5,170,0.03372208353417508
10,170,0.05601388004187603
11,170,0.06098965961593209
14,170,0.02802922747321205
15,170,0.04828581751177448
16,170,0.049882714921429816
17,170,0.019692829071658136
18,170,0.034987968590987815
20,170,0.05537225047543107
21,170,0.01607561505564717
22,170,0.02577141403410304
23,170,0.028286110904303264
24,170,0.047820365858731666
25,170,0.026997637960859844
26,170,0.030779868384833296
27,170,0.04536800437705189
28,170,0.0387065044305818
29,170,0.034394611362307835
30,170,0.06919116768382069
31,170,0.04087337599075192
32,170,0.032211973550810735
33,170,0.04672568717896804
34,170,0.028964173745405365
35,170,0.035368276135860334
36,170,0.038008558207116364
37,170,0.02024709595766415
38,170,0.061781094987732814
39,170,0.030678920823411865
40,170,0.05118591136210917
41,170,0.023223406472812885
42,170,0.027411924054782665
43,170,0.04782356530913057
44,170,0.02379025050880538
45,170,0.027404961479376242
46,170,0.05269748851774321
47,170,0.03236002571299287
48,170,0.03902789008106207
49,170,0.05579300315256047
50,170,0.021754672282602073
51,170,0.024263380378096996
52,170,0.01923011510426849
54,170,0.013764784620812135
57,170,0.01018422911198005
58,170,0.013348896423792837
59,170,0.017160620138068603
60,170,0.01913944698948522
61,170,0.018130069942089332
63,170,0.012151001154932861
64,170,0.017023163600021495
66,170,0.01669275192550383
67,170,0.01643113966883271
70,170,0.02508882307980544
71,170,0.013558741099482172
73,170,0.02725319030238054
74,170,0.023679975224986466
75,170,0.02784138572477139
78,170,0.02192806842909996
79,170,0.01565264116128229
80,170,0.01747905378963579
81,170,0.02040625668851331
82,170,0.01147255005383655
83,170,0.020620711780094076
85,170,0.01973415463025164
87,170,0.018928617745235448
88,170,0.017291502481537012
89,170,0.015215622749653147
90,170,0.01540832294549981
91,170,0.021160794345460594
92,170,0.012512787954050036
93,170,0.013467712879739782
94,170,0.023503040684578168
95,170,0.015902245882598785
96,170,0.018036089269205087
97,170,0.019350548819567253
98,170,0.022497929223916278
99,170,0.017000006010997982
0,171,0.035284
1,171,0.039795
2,171,0.06777553388776694
3,171,0.034498068996138
4,171,0.037743443384834936
5,171,0.04124347937826032
6,171,0.03859440351399121
7,171,0.04329643505534742
8,171,0.019624980375019627
9,171,0.045921477039261464
10,171,0.05053210106420214
11,171,0.0603614698192651
12,171,0.027040000000000005
14,171,0.02805545791681312
15,171,0.03743544384683423
16,171,0.05080689838620323
17,171,0.022397910408358365
18,171,0.04347439131402171
19,171,0.03026751513375757
20,171,0.06247446876276562
21,171,0.017896017896017892
23,171,0.030941092823278477
24,171,0.03387651693825847
26,171,0.02697651348825674
28,171,0.04741457112185669
29,171,0.039964480017760005
30,171,0.07182946408526794
31,171,0.027019432451418877
32,171,0.026531
34,171,0.0416425624638437
35,171,0.04652304652304652
38,171,0.07309753654876827
39,171,0.031135000000000006
40,171,0.05203984388046836
41,171,0.024026512013256004
42,171,0.02925248537375732
43,171,0.046271953728046274
44,171,0.0301999698000302
45,171,0.026419973580026408
47,171,0.026407513203756606
48,171,0.03846603846603847
49,171,0.06146453073226536
50,171,0.02049248975375512
51,171,0.023648976351023643
54,171,0.01610203220406441
56,171,0.016039000000000005
57,171,0.010944989055010939
58,171,0.013566972866054273
59,171,0.01999401999401999
60,171,0.013482493258753376
61,171,0.019156000000000003
63,171,0.018169018169018166
65,171,0.01525801525801526
66,171,0.02035953053929582
67,171,0.017748508874254436
